car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,manufacture,engine,Seats,num_owners
Mahindra XUV500 W6 2WD,700000.0,70000,0,0,2014,1950.0,5,2
Land Rover Range Rover Sport 2.0 Petrol HSE,113999.99999999999,19500,1,1,2020,2609.0,7,1
Maruti Swift Dzire VXi,300000.0,85000,1,0,2009,1248.0,5,1
Maruti Swift VXI 2018,545000.0,43000,1,0,2019,1248.0,5,1
Maruti Alto LX,100000.0,70000,1,0,2010,4461.0,8,1
Mercedes-Benz C-Class Progressive C 200,4250000.0,28000,1,1,2019,796.0,5,1
Mahindra Scorpio 2.6 CRDe SLE,310000.0,90000,0,0,2009,1199.0,5,2
Maruti Swift VDI BSIV,170000.0,128000,0,0,2008,2179.0,5,4
Maruti Vitara Brezza ZDi Plus,695000.0,80000,0,0,2017,1998.0,5,2
Toyota Land Cruiser VX,169000.0,27000,0,1,2019,1199.0,4,1
Maruti Alto 800 LXI,250000.0,50000,1,0,2017,1198.0,5,2
Tata Tiago 1.2 Revotron XZ,454000.0,40000,1,0,2019,1120.0,5,1
Mahindra Scorpio 2.6 SLX CRDe,110000.00000000001,80000,0,0,2006,1998.0,5,1
BMW X1 sDrive20i xLine,4000000.0,10000,1,1,2021,1493.0,5,1
Tata Altroz XM plus,700000.0,30000,1,0,2021,1248.0,5,1
Datsun GO A,270000.0,110000,1,0,2017,796.0,5,2
Hyundai Xcent 1.1 CRDi S,290000.0,90000,0,0,2014,2400.0,5,2
Mini 3 DOOR John Cooper Works 2019-2020,3450000.0,40000,1,1,2017,1197.0,7,2
Hyundai Venue SX Opt Diesel,950000.0,60000,0,0,2020,1197.0,5,1
Maruti Vitara Brezza ZDi Plus,700000.0,80000,0,0,2017,1197.0,5,3
Maruti Alto LXi,120000.0,110000,1,0,2009,1999.0,5,2
Volvo XC60 D5 Inscription,5450000.0,34000,0,1,2019,1299.0,5,1
Maruti Swift Dzire VXI,650000.0,35000,1,0,2021,998.0,5,1
Toyota Etios Cross 1.2L G,550000.0,60000,1,0,2019,1086.0,5,1
Hyundai Grand i10 Sportz,400000.0,90000,1,0,2017,1086.0,5,1
Land Rover Discovery Sport TD4 HSE 7S,4875000.0,38000,0,1,2020,999.0,5,1
Ford Ikon 1.3 Flair,,45000,1,0,2007,998.0,5,2
Maruti Wagon R LXI,,120000,1,0,2005,1248.0,5,1
Hyundai Santro Xing GL,105000.0,70000,1,0,2010,2925.0,5,2
Hyundai i10 Sportz 1.1L,180000.0,111408,1,0,2011,814.0,5,1
Ford Ecosport 1.0 Ecoboost Titanium,313000.0,70000,1,0,2013,796.0,5,2
Maruti Celerio VXI,204999.99999999997,80000,1,0,2015,999.0,7,3
Maruti Vitara Brezza ZDi Plus Dual Tone,680000.0,80000,0,0,2017,1197.0,5,1
Mercedes-Benz S-Class S 350d,177000.0,1400,0,1,2022,1493.0,5,1
Hyundai EON Magna Plus,195000.0,60000,1,0,2014,1462.0,7,2
Maruti Alto LXi BSIII,,80000,1,0,2008,1196.0,5,4
Renault KWID Climber 1.0 AMT,300000.0,15000,1,1,2019,1396.0,5,1
Hyundai Xcent 1.2 VTVT S,465000.00000000006,90000,1,0,2019,2179.0,5,1
Hyundai Creta E Diesel,1085000.0,56040,0,0,2020,1086.0,5,1
Maruti Ertiga VXI,849000.0,69305,1,0,2021,1248.0,7,1
Ford Figo Petrol Titanium,235000.0,66974,1,0,2014,1396.0,5,3
Tata Indigo LX BSIV,140000.0,227904,0,0,2014,796.0,7,1
Mahindra Scorpio S11,1711000.0,40670,0,0,2021,2179.0,5,1
Hyundai Santro Magna,436000.00000000006,17535,1,0,2020,1248.0,5,1
Maruti SX4 S Cross Zeta DDiS 200 SH,750000.0,80243,0,0,2018,2982.0,5,2
Tata Indigo VX BSIV,202000.0,61549,0,0,2014,1198.0,5,1
Maruti Alto 800 LXI,170000.0,89345,1,0,2014,1198.0,5,2
Mahindra Scorpio S9 BSIV,1303000.0,95790,0,0,2019,1799.0,8,1
Maruti Swift VDI BSIV,425000.0,77173,0,0,2015,1198.0,5,1
Toyota Fortuner 4x4 MT,1175000.0,169917,0,0,2013,1086.0,5,2
Honda Brio VX,337000.0,46224,1,0,2015,2494.0,5,1
Nissan Micra Active XV,396000.0,23947,1,0,2017,1197.0,5,1
Honda Civic 1.8 V MT,180000.0,50546,1,0,2008,1172.0,5,2
Honda Amaze S i-Vtech,320000.0,61229,1,0,2015,999.0,5,1
Hyundai i10 Magna LPG,176000.0,85122,Lpg,0,2011,1120.0,5,3
Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,718000.0,46286,0,0,2014,814.0,5,1
Maruti Baleno Sigma,587000.0,8110,1,0,2020,1086.0,5,1
Fiat Grande Punto EVO 1.2 Active,218000.00000000003,64712,1,0,2015,998.0,5,2
Renault KWID Climber 1.0 AMT,297000.0,52698,1,1,2017,799.0,5,1
Hyundai Grand i10 CRDi Sportz,290000.0,120797,0,0,2016,1462.0,5,2
Hyundai EON Era Plus Option,268000.0,39109,1,0,2017,796.0,7,1
Hyundai i10 Era 1.1,149000.0,21046,1,0,2009,1364.0,5,1
Maruti Wagon R VXI BS IV,263000.0,34794,1,0,2014,1498.0,5,1
Renault KWID RXT Optional,305000.0,33614,1,0,2018,2179.0,7,1
Maruti Ciaz Zeta,950000.0,9630,1,0,2022,1248.0,5,1
Maruti Alto LXi,110000.00000000001,72153,1,0,2011,1956.0,5,3
Toyota Platinum Etios 1.4 GD,565000.0,78172,0,0,2019,1462.0,5,1
Honda City i-DTEC V,792000.0,64313,0,0,2018,1364.0,5,1
Mahindra XUV500 W11 BSIV,1562000.0,74787,0,0,2020,1248.0,5,1
Maruti Swift Dzire ZDI Plus,671000.0,92045,0,0,2019,998.0,5,1
Jeep Compass 2.0 Limited,1203000.0,48259,0,0,2018,814.0,4,3
Maruti Ertiga VXI Petrol,741000.0,21197,1,0,2019,1497.0,7,1
Toyota Etios VD,340000.0,13814,0,0,2012,1451.0,5,1
Maruti Baleno 1.3 Delta,454000.0,85890,0,0,2015,624.0,5,1
Maruti Wagon R LXI BS IV,133000.0,101935,1,0,2010,999.0,5,1
Hyundai EON Era Plus,283000.0,26012,1,0,2018,1497.0,7,1
Honda City V MT,313000.0,117699,1,0,2012,1197.0,7,2
MG Hector Hybrid Sharp MT,1807000.0,31437,1,0,2021,999.0,7,2
Tata Nano Twist XTA,144000.0,14458,1,1,2015,2494.0,5,1
Renault Triber RXL BSIV,501999.99999999994,55744,1,0,2019,2179.0,5,1
Honda City i VTEC SV,545000.0,10411,1,0,2015,1198.0,5,1
Maruti Swift Dzire VXI 1.2,611000.0,43627,1,0,2019,1197.0,7,1
Renault KWID 1.0 RXT Optional AT 2016-2019,235000.0,31306,1,1,2017,1995.0,5,1
Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,653000.0,308768,0,0,2015,1197.0,5,2
Mahindra XUV500 W7 AT BSIV,1235000.0,55209,0,1,2018,1462.0,5,1
Datsun GO Plus T BSIV,304000.0,18732,1,0,2017,1198.0,5,1
Hyundai Grand i10 Nios Sportz CNG,741000.0,30273,Cng,0,2021,1197.0,5,1
BMW X4 M Sport X xDrive20d,5650000.0,29000,0,1,2019,1591.0,5,1
Hyundai Grand i10 1.2 Kappa Sportz BSIV,462000.0,47841,1,0,2018,1248.0,5,1
Maruti Ertiga VXI,849000.0,3707,1,0,2020,999.0,5,1
Honda Amaze S i-Vtech,379000.0,104596,1,0,2016,1248.0,7,1
Hyundai i10 Sportz,263000.0,60162,1,0,2013,799.0,5,1
Hyundai Creta 1.6 Gamma SX Plus,780000.0,72434,1,0,2015,998.0,5,1
Maruti Swift VDI,270000.0,96906,0,0,2012,2755.0,5,3
Renault KWID 1.0 RXT AMT Opt,445000.0,4603,1,1,2020,1497.0,5,1
Maruti Swift VDI BSIV,370000.0,63740,0,0,2014,1396.0,5,2
Renault KWID RXT,249000.00000000003,53827,1,0,2016,1197.0,5,1
Kia Sonet HTX Turbo iMT,1036999.9999999999,13997,1,0,2021,1299.0,7,1
Toyota Fortuner 2.8 2WD MT BSIV,1980000.0,120949,0,0,2017,1248.0,5,2
Honda City i VTEC V,644000.0,42189,1,0,2017,1086.0,5,1
Hyundai i20 1.4 CRDi Sportz,283000.0,34341,0,0,2012,1493.0,6,1
Hyundai Grand i10 Nios Sportz,659000.0,18881,1,0,2020,993.0,5,1
Ford Ikon 1.3 CLXi,,127335,1,0,2009,1248.0,5,2
Maruti Vitara Brezza VDi,750000.0,26201,0,0,2019,1462.0,7,1
Hyundai i10 Sportz 1.1L,248000.0,107263,1,0,2014,998.0,5,1
Mahindra Bolero Power Plus SLX,613000.0,58245,0,0,2017,1499.0,7,1
Maruti Zen LXI,,142740,1,0,2006,2755.0,5,2
Maruti Swift VDI BSIV,425000.0,51755,0,0,2015,1193.0,7,1
Maruti XL6 Zeta,953999.9999999999,84284,1,0,2020,2179.0,5,1
Maruti Wagon R LXI BS IV,276000.0,94087,1,0,2015,998.0,5,1
Ford Fiesta Petrol Titanium,278000.0,56292,1,0,2011,2393.0,5,1
Toyota Fortuner 2.8 2WD MT,2932000.0,91604,0,0,2020,2179.0,5,2
Tata Zest Revotron 1.2 XT,266000.0,56290,1,0,2015,1248.0,5,1
Mahindra XUV500 W8 2WD,601000.0,41086,0,0,2015,1364.0,7,4
Maruti Alto K10 VXI,260000.0,38137,1,0,2016,1197.0,5,1
Toyota Innova Crysta 2.4 GX 7 STR AT,2216000.0,11724,0,1,2022,1120.0,5,1
Tata Safari Storme LX,529000.0,111023,0,0,2016,2198.0,5,4
Chevrolet Sail Hatchback LS ABS,254000.0,63936,0,0,2013,1461.0,5,1
Toyota Etios GD,296000.0,229289,0,0,2013,1497.0,5,1
Hyundai i20 1.2 Asta,563000.0,21292,1,0,2017,1396.0,5,1
Hyundai Grand i10 CRDi Magna,348000.0,99561,0,0,2016,1193.0,5,1
Ford Endeavour 2.2 Trend AT 4X2,1338000.0,103066,0,1,2016,998.0,5,2
Renault Duster 110PS Diesel RxL,362000.0,102141,0,0,2014,1498.0,5,2
Ford Ecosport 1.5 Petrol Titanium BSIV,635000.0,49320,1,0,2017,796.0,5,1
Tata Indigo LX BSIV,172000.0,43239,0,0,2015,1497.0,5,1
Tata Indigo Emax CNG GLS,247000.00000000003,112051,Cng,0,2017,1199.0,5,1
Maruti Celerio ZXI AMT BSIV,346000.0,7999,1,1,2017,5461.0,4,2
Ford Ecosport 1.5 DV5 MT Trend,381000.0,86269,0,0,2013,1197.0,5,1
Maruti Alto LXi BSIII,120000.0,15166,1,0,2010,3996.0,5,1
Tata Tigor EV XM,631000.0,25882,Electric,1,2019,1582.0,5,1
Honda City 1.5 S AT,269000.0,57209,1,1,2009,1950.0,5,1
Volkswagen CrossPolo 1.2 TDI,338000.0,94848,0,0,2013,1061.0,5,3
Mercedes-Benz G G63 AMG,152000.0,47000,1,1,2017,1950.0,5,2
Hyundai Xcent 1.2 VTVT S,479000.0,9669,1,0,2018,1956.0,5,1
Porsche Panamera GTS,175000.0,10000,1,1,2019,1061.0,5,1
Hyundai Verna 1.6 SX,411000.00000000006,111246,0,0,2014,1991.0,5,3
Mercedes-Benz E-Class Exclusive E 220 d BSIV,4400000.0,44000,0,1,2017,1396.0,7,1
Maruti Wagon R VXI Minor,143000.0,55118,1,0,2010,1197.0,5,1
Mercedes-Benz E-Class Exclusive E 220 d BSIV,4350000.0,39000,0,1,2017,2393.0,5,1
Tata Harrier XT plus Dark Edition,1191000.0,128924,0,0,2021,1197.0,5,1
Maruti Wagon R LX Minor,106000.0,55842,1,0,2010,998.0,5,1
Mercedes-Benz GLC 200,5650000.0,32000,1,1,2020,1582.0,5,1
Hyundai i20 1.4 CRDi Asta,285000.0,96732,0,0,2012,1493.0,5,1
Hyundai Grand i10 Asta,333000.0,38370,1,0,2014,1248.0,5,1
Toyota Innova Crysta 2.4 G MT BSIV,906000.0,126401,0,0,2017,998.0,5,2
Hyundai i20 Active 1.2 S,513999.99999999994,44357,1,0,2017,1197.0,7,2
Maruti Wagon R LXI BS IV,223000.0,60545,1,0,2013,1120.0,5,1
Hyundai Verna 1.6 SX,317000.0,132004,0,0,2012,2179.0,5,3
Kia Seltos HTK Plus D,1325000.0,7000,0,0,2021,1248.0,8,1
Maruti Vitara Brezza ZDi,805000.0000000001,36096,0,0,2019,1197.0,5,1
Maruti Wagon R VXI,523000.00000000006,9264,1,0,2021,2494.0,5,1
Hyundai Grand i10 Asta Option,258000.0,112870,1,0,2013,1198.0,8,1
Hyundai Xcent 1.1 CRDi S,297000.0,56522,0,0,2014,998.0,5,2
Mahindra Scorpio S11 BSIV,1251000.0,74206,0,0,2018,2393.0,5,1
Maruti Swift Dzire VDI,665000.0,70000,0,0,2018,1047.0,5,1
Hyundai i20 1.2 Asta Option,563000.0,50924,1,0,2018,1197.0,5,2
Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,774000.0,55681,0,0,2015,998.0,5,1
Tata Nexon 1.2 Revotron XM,646000.0,13308,1,0,2019,998.0,7,1
Maruti Zen Estilo LXI BS IV,167000.0,27420,1,0,2011,1248.0,5,1
Toyota Innova Crysta 2.4 VX MT 8S BSIV,1505000.0,143696,0,0,2018,1999.0,4,1
Tata Tiago 1.05 Revotorq XT,374000.0,117792,0,0,2017,2995.0,6,1
Maruti Swift Dzire AMT VXI,519000.00000000006,47131,1,1,2017,1991.0,5,1
Maruti Wagon R LXI CNG,195000.0,104155,Cng,0,2012,1950.0,8,1
Maruti A-Star Lxi,160000.0,54573,1,0,2011,1498.0,5,1
Maruti Baleno 1.3 Zeta,588000.0,84143,0,0,2019,2494.0,7,3
Land Rover Discovery Sport TD4 HSE Luxury,4800000.0,46000,0,1,2019,1199.0,5,1
Audi Q8 55 TFSI Quattro,102000.0,28000,1,1,2021,4134.0,5,1
Mercedes-Benz C-Class C300 Cabriolet,6800000.0,30000,1,1,2019,998.0,5,1
Mercedes-Benz V-Class Exclusive,5900000.0,47000,0,1,2019,1197.0,5,2
Ford Ecosport Titanium Diesel,735000.0,46029,0,0,2021,1396.0,7,1
Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,780000.0,205479,0,0,2016,1248.0,5,2
Tata Nexon XMA AMT S,999000.0,39353,1,1,2020,2755.0,7,1
Audi Q7 4.2 TDI quattro,1726000.0000000002,80087,0,1,2011,1950.0,5,3
Kia Sonet HTX Turbo iMT,1062000.0,14067,1,0,2021,1462.0,5,1
Maruti Baleno Delta,669000.0,13341,1,0,2021,1197.0,5,1
Hyundai i20 Active 1.4 SX,574000.0,59326,0,0,2017,1798.0,5,2
Maruti Swift VDI BSIV,351000.0,71093,0,0,2014,1197.0,5,1
Toyota Fortuner 2.8 4WD AT BSIV,3200000.0,94000,0,1,2018,796.0,7,1
Mercedes-Benz E-Class Exclusive E 220d,7475000.0,13000,0,1,2021,1956.0,5,1
Maruti Ertiga ZXI Plus,946000.0000000001,29267,1,0,2019,2179.0,5,1
Maruti Swift Dzire AMT VXI,716000.0,9695,1,1,2019,1199.0,5,1
Toyota Corolla Altis G MT,883000.0,49470,1,0,2016,1956.0,5,1
Volkswagen Vento 1.2 TSI Highline AT,731000.0,27334,1,1,2016,1186.0,5,1
Maruti Alto 800 LXI,268000.0,35275,1,0,2016,1497.0,5,1
Jeep Compass 2.0 Limited Plus AT,2213000.0,32365,0,1,2020,1497.0,5,1
Tata Hexa XT,1021000.0000000001,57366,0,0,2017,1199.0,5,1
Tata Altroz XZ,730000.0,30972,1,0,2020,1956.0,7,1
Jeep Compass 2.0 Sport,1178000.0,63641,0,0,2018,1248.0,7,2
Hyundai Grand i10 1.2 CRDi Sportz,520000.0,36171,0,0,2018,2179.0,6,1
Honda City i-VTEC CVT ZX,950000.0,33851,1,1,2017,1373.0,5,1
Honda City i VTEC V,608000.0,73414,1,0,2015,1198.0,5,1
Tata Tiago 1.2 Revotron XZ,430999.99999999994,65938,1,0,2017,796.0,5,1
MG Hector Sharp Diesel MT,1730000.0,27122,0,0,2020,1461.0,7,1
Maruti Baleno 1.3 Zeta,555000.0,73994,0,0,2017,1497.0,5,2
Tata Safari Storme VX Varicor 400,769000.0,65779,0,0,2016,1493.0,5,1
Maruti Ertiga BSIV ZXI,786000.0,51239,1,0,2018,1396.0,5,1
Mahindra KUV 100 mFALCON G80 K4,366000.0,70222,1,0,2017,1086.0,5,1
Maruti Alto 800 VXI,412000.0,3415,1,0,2021,1086.0,7,1
Nissan Terrano XL Plus 85 PS,420000.0,110000,0,0,2014,1199.0,5,1
Honda City 1.5 S AT,200000.0,80000,1,1,2008,2179.0,5,3
Mahindra Bolero Power Plus ZLX,600000.0,150000,0,0,2017,1199.0,5,1
Hyundai i20 Asta 1.4 CRDi,540000.0,97000,0,0,2015,1248.0,5,2
Hyundai i10 Era,225000.0,80000,1,0,2009,2967.0,7,3
Hyundai i10 Era,180000.0,25000,1,0,2011,1197.0,5,1
Volkswagen Polo Diesel Highline 1.2L,270000.0,60000,0,0,2012,2494.0,4,2
Tata New Safari Dicor EX 4X2 BS IV,325000.0,80000,0,0,2013,1396.0,5,1
Chevrolet Beat LS,195000.0,100000,1,0,2017,796.0,5,2
Maruti Swift Dzire VDI Optional,459999.99999999994,30000,0,0,2015,2993.0,5,1
Porsche Cayenne Diesel,2200000.0,120000,0,1,2011,1248.0,5,2
Maruti Swift VXI,210000.0,110000,1,0,2011,1197.0,5,4
Toyota Innova 2.5 VX (Diesel) 7 Seater,550000.0,120000,0,0,2013,1461.0,5,3
Tata Indica eV2 LS,112999.99999999999,110000,0,0,2016,998.0,4,1
Maruti 800 Std,,80000,1,0,1999,1997.0,5,2
BMW X5 xDrive 30d Design Pure Experience 5 Seater,2000000.0,150000,0,1,2014,1997.0,5,1
Maruti Swift Dzire VDI,560000.0,80000,0,0,2016,1248.0,5,3
Hyundai Xcent 1.2 VTVT E,394000.0,10000,1,0,2019,1582.0,5,1
Renault Duster 110PS Diesel RxL,400000.0,120000,0,0,2015,1197.0,5,1
Maruti Wagon R VXI,560000.0,5000,1,0,2022,1248.0,5,1
BMW 5 Series 520i,900000.0,90000,1,1,2012,1086.0,5,2
Mahindra Thar LX 4-Str Hard Top AT,1375000.0,20000,1,1,2020,1462.0,5,1
Maruti Swift VDI BSIV W ABS,235000.0,100000,0,0,2010,1086.0,7,3
Hyundai Verna 1.6 SX,365000.0,120000,0,0,2013,2179.0,5,1
Honda City 1.5 GXI,130000.0,90000,1,0,2005,1193.0,5,4
Maruti Swift VXI,550000.0,50000,1,0,2017,1497.0,5,1
Maruti Ritz VDi,300000.0,90000,0,0,2014,1998.0,5,2
Hyundai Santro Magna,400000.0,3700,1,0,2021,1582.0,5,1
Maruti Ciaz Zeta,900000.0,15000,1,0,2020,1197.0,5,1
Hyundai Santro Era,425000.0,20000,1,0,2019,1798.0,5,1
Mahindra XUV500 W8 FWD,630000.0,120000,0,0,2013,1248.0,5,1
Tata Zest Revotron 1.2T XM,340000.0,60000,1,0,2016,1399.0,7,1
Honda City 1.5 S MT,254999.99999999997,60000,1,0,2011,2982.0,7,3
Chevrolet Cruze LTZ,480000.0,40000,0,0,2016,2179.0,5,2
Hyundai Verna 1.6 CRDI,290000.0,110000,0,0,2011,998.0,5,3
Hyundai i10 Sportz,210000.0,70000,1,0,2011,1298.0,5,4
Skoda Superb 1.8 TSI MT,300000.0,110000,1,0,2011,796.0,5,1
Maruti Swift VDI BSIV,190000.0,70000,0,0,2010,1497.0,5,2
Ford Figo Diesel EXI,100000.0,80000,0,0,2011,1896.0,7,2
Toyota Fortuner 4x2 Manual,1270000.0,110000,0,0,2015,2179.0,5,3
Mahindra XUV500 W8 AWD,700000.0,60000,0,0,2013,1498.0,7,1
Maruti Alto K10 VXI,285000.0,70000,1,0,2016,1956.0,5,1
Maruti Esteem Vxi,,120000,1,0,2007,1591.0,5,2
Maruti Alto LX,,15000,1,0,2005,1461.0,5,1
Honda City 1.5 S Inspire,213000.0,110000,1,0,2009,796.0,7,2
Skoda New Laura Ambiente 1.9 PD,150000.0,120000,0,0,2007,2179.0,5,2
Tata Hexa XTA,1080000.0,80000,0,1,2018,1198.0,5,2
Volkswagen Ameo 1.5 TDI Highline Plus 16,535000.0,50000,0,0,2018,1498.0,2,2
Tata New Safari XZ Plus,2064999.9999999998,35000,0,0,2021,2523.0,5,1
Hyundai Verna VTVT 1.6 SX Option,875000.0,60000,1,0,2019,796.0,5,1
Nissan Micra Diesel XV,266000.0,110000,0,0,2013,2499.0,5,2
Maruti Alto LX,125000.0,135000,1,0,2009,1248.0,7,4
Mahindra XUV500 W8 FWD,525000.0,90000,0,0,2013,2523.0,5,2
Honda Brio S MT,270000.0,67000,1,0,2013,1298.0,5,2
Honda Amaze EX i-Dtech,250000.0,90000,0,0,2014,1396.0,5,3
Mahindra Bolero Pik Up Extra Long CBC 1.7T,690000.0,300000,0,0,2019,1197.0,5,1
Maruti Alto LXi BSIII,135000.0,50000,1,0,2008,1995.0,5,2
Isuzu D-Max S CAB,776000.0,5000,0,0,2022,1461.0,5,1
Maruti Swift Dzire VDI,425000.0,100000,0,0,2014,1198.0,5,2
Mahindra Bolero SLE,300000.0,110000,0,0,2011,998.0,5,3
Maruti Swift Dzire VXi,160000.0,80000,1,0,2009,1498.0,5,2
Hyundai Creta 1.4 CRDi Base,800000.0,78000,0,0,2017,1396.0,5,1
Maruti Swift VXi BSIV,120000.0,90000,1,0,2008,1586.0,5,3
BMW 3 Series 320d,375000.0,100000,0,1,2007,998.0,5,3
Mahindra Verito Vibe 1.5 dCi D6,200000.0,136000,0,0,2013,1968.0,5,2
Honda CR-V MT With Sun Roof,650000.0,136000,1,0,2012,999.0,5,3
Maruti Alto K10 VXI,325000.0,40000,1,0,2018,1493.0,5,1
Volkswagen Polo 1.5 TDI Highline,365000.0,110000,0,0,2015,1197.0,5,1
Hyundai i20 Sportz 1.4 CRDi,310000.0,70000,0,0,2014,999.0,5,3
Maruti SX4 Zxi with Leather BSIII,120000.0,90000,1,0,2007,1061.0,5,2
Maruti Celerio VXI,335000.0,60000,1,0,2016,1995.0,5,1
Audi Q3 35 TDI Quattro Premium Plus,1250000.0,40000,0,1,2014,998.0,5,4
Hyundai Santro GLS I - Euro II,,147000,1,0,2000,1248.0,5,1
Hyundai Creta SX Opt Knight Diesel AT DT,2000000.0,20000,0,1,2021,999.0,5,1
Maruti Baleno Zeta,710000.0,20000,1,0,2021,1197.0,5,1
Renault KWID 1.0 RXT,270000.0,35000,1,0,2017,1956.0,5,1
Maruti Wagon R LXI BSIII,,60000,1,0,2005,1197.0,5,1
BMW X1 sDrive 18i,800000.0,100000,1,1,2011,1197.0,5,2
Maruti Alto K10 VXI AMT,350000.0,25000,1,1,2017,1248.0,5,2
Maruti Swift VDI BSIV,240000.0,60000,0,0,2015,1968.0,5,1
Renault KWID 1.0 RXT Optional AT 2016-2019,309000.0,45095,1,1,2017,1248.0,5,1
Toyota Etios Liva G,204000.0,30056,1,0,2011,814.0,7,2
Tata Harrier XT,1542000.0,32638,0,0,2021,2967.0,5,1
Maruti Ignis Sigma,488999.99999999994,21513,1,0,2020,1798.0,7,1
Maruti Swift Dzire VXI,387000.0,55325,1,0,2015,2179.0,5,1
Maruti Swift Dzire LDi,148000.0,163043,0,0,2009,1248.0,5,3
Audi A4 2.0 TDI,760000.0,117180,0,1,2011,1956.0,7,3
Maruti Swift VDI BSIV,301000.0,156932,0,0,2014,2494.0,5,3
Hyundai EON Magna Plus,184000.0,28508,1,0,2013,1373.0,5,1
Audi Q7 3.0 TDI Quattro Premium Plus,1102000.0,86594,0,1,2009,1197.0,5,3
Skoda Superb Elegance 1.8 TSI,511000.00000000006,61090,1,0,2011,1497.0,5,2
Mahindra Scorpio SLE 7S BSIII,370000.0,295392,0,0,2011,1197.0,5,1
Maruti Swift LDI,250000.0,84132,0,0,2012,1582.0,7,1
Jeep Compass 2.0 Limited Option 4X4,1125000.0,99695,0,0,2017,2393.0,5,1
Toyota Innova 2.5 ZX Diesel 7 Seater,751000.0,98234,0,0,2014,1461.0,7,1
Maruti Ciaz VXi Plus,524000.0,86523,1,0,2016,1462.0,5,1
Hyundai i10 Sportz,227000.0,76974,1,0,2012,1498.0,7,2
Honda City 1.5 S MT,213000.0,112308,1,0,2008,2199.0,5,3
Maruti Swift Dzire VXI,292000.0,42278,1,0,2012,1451.0,5,1
Hyundai Creta 1.6 CRDi SX,828999.9999999999,65308,0,0,2016,1248.0,7,1
Toyota Innova Crysta 2.4 ZX MT BSIV,1499000.0,83519,0,0,2016,2499.0,7,1
Renault Duster 110PS Diesel RxZ,352000.0,133159,0,0,2013,1997.0,5,1
Maruti Ertiga CNG VXI,906000.0,55481,Cng,0,2020,998.0,7,1
MG Astor Super CVT,1227000.0,7046,1,1,2021,1493.0,5,1
Kia Carnival Prestige,2821000.0,9762,0,1,2021,1248.0,5,1
MG Hector Sharp DCT,1835000.0000000002,12144,1,1,2021,1248.0,5,1
Maruti SX4 S Cross Zeta DDiS 200 SH,686000.0,117585,0,0,2017,1120.0,5,1
Ford Endeavour 2.5L 4X2 MT,646000.0,205129,0,0,2014,1193.0,5,1
Mahindra Scorpio 1.99 S10,847000.0000000001,53076,0,0,2016,1498.0,5,2
Maruti Celerio VXI CNG BSIV,428000.0,84346,Cng,0,2018,1968.0,5,1
Mahindra TUV 300 T8,501000.0,97865,0,0,2015,814.0,5,1
Maruti Swift VDI BSIV,206999.99999999997,89807,0,0,2010,1396.0,7,1
Maruti Swift Dzire VDI,327000.0,99121,0,0,2014,2199.0,5,3
Hyundai Grand i10 CRDi Magna,360000.0,97497,0,0,2016,1498.0,5,1
Tata Indigo GLX BS III,,48863,1,0,2010,1364.0,5,1
Honda City i DTEC E,428000.0,133384,0,0,2014,1582.0,5,1
Audi A6 35 TDI Technology,1059000.0,94235,0,1,2012,1248.0,5,3
Hyundai EON Magna Plus,246000.0,26995,1,0,2015,1461.0,5,1
Hyundai i20 Asta 1.4 CRDi,493000.0,93763,0,0,2015,998.0,5,1
Hyundai Santa Fe 4WD AT,938000.0000000001,133491,0,1,2015,1197.0,5,3
Volkswagen Polo 1.5 TDI Highline,374000.0,73323,0,0,2015,799.0,5,3
Toyota Etios Liva GD,387000.0,141059,0,0,2015,1498.0,5,2
Hyundai Verna 1.6 CRDi EX MT,289000.0,178989,0,0,2011,1998.0,5,1
Maruti Swift Dzire VDI,368000.0,129195,0,0,2013,1968.0,5,1
Renault Duster 85PS Diesel RxL,316000.0,73331,0,0,2013,1248.0,5,2
Maruti Celerio VXI,249000.00000000003,75088,1,0,2014,998.0,5,1
Hyundai Grand i10 Magna,323000.0,60609,1,0,2015,1995.0,5,1
Renault KWID RXE,219000.0,48448,1,0,2015,998.0,5,1
Ford Ecosport 1.5 DV5 MT Titanium Optional,533000.0,112525,0,0,2015,1956.0,7,1
Chevrolet Cruze LT,266000.0,97095,0,0,2012,2179.0,5,3
Audi A4 2.0 TDI,802999.9999999999,114450,0,1,2013,998.0,5,3
Maruti Swift VDI BSIV,162000.0,177180,0,0,2010,1497.0,5,3
Maruti Wagon R LXI CNG,259000.0,122702,Cng,0,2016,1248.0,5,1
BMW 3 Series 320d,519000.00000000006,145228,0,1,2010,2993.0,5,1
Maruti Alto K10 2010-2014 VXI,144000.0,11026,1,0,2011,796.0,5,1
MG Hector Sharp Diesel MT,1889000.0,5216,0,0,2022,1586.0,5,1
Tata Sumo MKII GX BS IV,278000.0,39732,0,0,2011,1248.0,5,1
Maruti Alto K10 VXI,361000.0,26360,1,0,2019,1462.0,7,1
Honda City V MT AVN,725000.0,55360,1,0,2017,2179.0,5,1
Maruti Swift Dzire LDI,297000.0,101417,0,0,2015,1968.0,5,2
